 <MISSION_TIME>,<TEAM ID>, <PACKET_COUNT>, <MODE>, <STATE>, <ALTITUDE>, <TEMPERATURE>, <PRESSURE>,<VOLTAGE>, <GYRO-R>, <GYRO-P>, <GYRO_Y>, <ACCEL_R>, <ACCEL_P>, <ACCEL_Y>, <MAG_R>, <MAG_P>, <MAG_Y>, <AUTO_GYRO_ROTATION_RATE>, <GPS_TIME>, <GPS_ALTITUDE>, <GPS_LATITUDE>, <GPS_LONGTITUDE>, <GPS_SATS>, <CMD_ECHO>
12:20:04,3139,507,F,FLIGHT,539.7408207,23.29526433,-7.11E-198,3.299966397,168.8342021,257.8707469,169.2251761,131.5995225,9.880469085,237.240761,24.76283612,119.5573539,326.6106943,195.7059204,12:20:04,539.7408207,23.11530048,30.13945396,5,STGPS  
12:20:05,3139,508,F,FLIGHT,538.6393089,24.03099867,-1.55E-198,3.297726866,180.7562402,307.9579248,146.6940993,118.6788681,9.48054319,275.7660266,26.17916058,101.1000774,373.9122111,181.9389124,12:20:05,538.6393089,23.11530048,30.13945396,3,STGPS  
12:20:06,3139,509,F,FLIGHT,537.537797,23.45417949,1.15E-198,3.296784362,172.1222364,274.9865906,168.6621247,112.9063804,9.190315515,242.9976895,23.92126994,112.7768773,324.8227206,164.6345696,12:20:06,537.537797,23.11530048,30.13945396,7,STGPS  
12:20:07,3139,510,F,FLIGHT,536.4362851,26.83160706,-6.24E-199,3.301000449,195.4773139,306.7173499,150.7573735,111.9204078,9.258429229,280.1620585,26.09412285,103.8434312,363.006643,166.0315281,12:20:07,536.4362851,23.11530048,30.13945396,1,STGPS  
12:20:08,3139,511,F,FLIGHT,535.3347732,24.09533614,3.16E-200,3.302298776,196.9725894,301.0937445,153.856644,122.1168197,9.483153381,237.6918054,26.44839364,120.2834669,378.0949091,172.4287987,12:20:08,535.3347732,23.11530048,30.13945396,3,STGPS  
12:20:09,3139,512,F,FLIGHT,534.2332613,25.10988887,1.19E-200,3.297580354,194.0999632,264.9849001,165.1563813,130.7124207,9.104774061,230.7581149,23.10600332,102.0685797,364.7542124,190.3657217,12:20:09,534.2332613,23.11530048,30.13945396,6,STGPS  
12:20:10,3139,513,F,FLIGHT,533.1317495,27.45846412,-7.73E-201,3.300384302,181.8758621,295.9489666,161.9916347,114.9701331,9.100115345,252.1864437,22.74157992,109.9663082,367.816116,187.6172594,12:20:10,533.1317495,23.11530048,30.13945396,5,STGPS  
12:20:11,3139,514,F,FLIGHT,532.0302376,24.12115189,-5.83E-202,3.303279617,162.3913459,275.9711867,150.0807072,129.0683658,10.62558866,231.8145355,26.15847965,112.6917995,388.3502805,170.9628072,12:20:11,532.0302376,23.11530048,30.13945396,8,STGPS  
12:20:12,3139,515,F,FLIGHT,530.9287257,27.22293205,3.89E-202,3.297990539,164.1720908,307.329586,170.4117181,121.2344054,9.992870206,233.5427481,22.65591104,104.02786,389.0657391,181.9292446,12:20:12,530.9287257,23.11530048,30.13945396,3,STGPS  
12:20:13,3139,516,F,FLIGHT,529.8272138,23.29445921,-2.08E-202,3.297522067,166.7218481,258.7859068,154.7270573,132.8572496,10.75540299,269.494244,26.00561365,102.15783,386.1511388,177.881403,12:20:13,529.8272138,23.11530048,30.13945396,5,STGPS  
12:20:14,3139,517,F,FLIGHT,528.7257019,26.32903935,6.11E-203,3.302139454,191.7900546,256.7867685,155.0589484,113.6793793,9.052028908,244.6715568,25.55517767,117.1281146,356.2096408,170.3709565,12:20:14,528.7257019,23.11530048,30.13945396,0,STGPS  
12:20:15,3139,518,F,FLIGHT,527.6241901,23.46863935,1.01E-203,3.302418646,175.6284187,263.3939949,157.8541214,126.9814153,9.947335706,232.3430455,26.77165043,103.4520984,362.0768861,185.4041663,12:20:15,527.6241901,23.11530048,30.13945396,3,STGPS  
12:20:16,3139,519,F,FLIGHT,526.5226782,26.32017248,-8.02E-204,3.302535889,195.0103933,275.0170381,150.3516858,121.1925778,9.734688875,277.291512,26.81214634,100.7920732,328.2843058,182.0228514,12:20:16,526.5226782,23.11530048,30.13945396,7,STGPS  
12:20:17,3139,520,F,FLIGHT,525.4211663,26.76960484,3.25E-204,3.301640847,194.8784561,281.409377,156.5780213,128.18544,10.06885079,267.7683382,25.53370413,102.8968477,360.5731224,187.008893,12:20:17,525.4211663,23.11530048,30.13945396,9,STGPS  
12:20:18,3139,521,F,FLIGHT,524.3196544,25.68480556,-9.35E-205,3.301039531,186.5243766,305.9641383,156.5107492,114.9472043,10.49010611,252.1128216,24.85450219,106.8113244,324.2002218,166.7979323,12:20:18,524.3196544,23.11530048,30.13945396,4,STGPS  
12:20:19,3139,522,F,FLIGHT,523.2181425,24.15056505,3.76E-205,3.302382705,167.0318845,274.0774909,156.7178237,122.2073101,9.450430135,236.399021,25.79388329,109.8599573,375.2878122,169.2546258,12:20:19,523.2181425,23.11530048,30.13945396,6,STGPS  
12:20:20,3139,523,F,FLIGHT,522.1166307,25.01985628,-8.12E-207,3.301611377,193.5065987,282.9582223,151.0232391,121.6448034,10.80564441,231.231543,26.23039087,113.7459432,344.0788381,173.325418,12:20:20,522.1166307,23.11530048,30.13945396,0,STGPS  
12:20:21,3139,524,F,FLIGHT,521.0151188,24.18255916,-8.98E-208,3.297556123,168.9677182,303.9899324,158.1245534,118.0135024,9.465427479,271.4830898,26.56130256,115.92968,336.0319005,189.9050859,12:20:21,521.0151188,23.11530048,30.13945396,2,STGPS  
12:20:22,3139,525,F,FLIGHT,519.9136069,24.78695698,2.88E-208,3.297511947,170.3658721,285.9946285,159.9548012,122.6296951,10.21447018,260.8242339,22.51593228,100.6902068,320.8809374,165.6608199,12:20:22,519.9136069,23.11530048,30.13945396,2,STGPS  
12:20:23,3139,526,F,FLIGHT,518.812095,25.05644049,2.16E-208,3.301955714,171.2745312,277.4792509,169.8887711,116.0632057,10.00655234,277.9872105,23.98485332,107.5550704,332.6277083,195.0559469,12:20:23,518.812095,23.11530048,30.13945396,1,STGPS  
12:20:24,3139,527,F,FLIGHT,517.7105832,22.93964745,6.26E-209,3.297576866,192.0450929,253.0177602,169.9844743,119.2206188,9.952119266,277.5358355,24.92906969,107.1784132,388.299481,176.1486651,12:20:24,517.7105832,23.11530048,30.13945396,3,STGPS  
12:20:25,3139,528,F,FLIGHT,516.6090713,24.33432516,-6.12E-210,3.29872415,191.5000119,289.6318541,161.783298,111.2891907,10.3941818,265.7791065,22.93276685,116.6770878,363.246243,164.6989163,12:20:25,516.6090713,23.11530048,30.13945396,1,STGPS  
12:20:26,3139,529,F,FLIGHT,515.5075594,24.06880327,2.39E-210,3.301621552,170.6779003,282.1993495,158.1002432,132.9288631,10.54406746,264.2472395,23.92593849,121.4401218,370.6897633,172.190324,12:20:26,515.5075594,23.11530048,30.13945396,9,STGPS  
12:20:27,3139,530,F,FLIGHT,514.4060475,26.12980181,2.00E-210,3.299905403,174.8150954,267.2419627,168.8282756,112.566566,9.589002896,262.3215384,24.61935427,122.0258621,335.548956,162.7852659,12:20:27,514.4060475,23.11530048,30.13945396,6,STGPS  
12:20:28,3139,531,F,FLIGHT,513.3045356,23.18586754,-3.96E-211,3.301789978,173.9302941,299.6345002,168.5311571,129.5357049,10.29442491,262.0735437,26.15438324,116.9082349,339.2382829,165.4917012,12:20:28,513.3045356,23.11530048,30.13945396,7,STGPS  
12:20:29,3139,532,F,FLIGHT,512.2030238,25.11062354,2.81E-211,3.300010051,166.5817679,294.7654684,158.3381777,113.6439445,9.934135405,241.5805712,23.15434806,103.0137275,359.0092235,179.6600955,12:20:29,512.2030238,23.11530048,30.13945396,8,STGPS  
12:20:30,3139,533,F,FLIGHT,511.1015119,24.54955216,-1.05E-211,3.299012807,175.9270435,302.5681448,161.6500949,130.6314576,9.820038335,253.0947198,25.952709,107.0977334,330.6309914,162.9978011,12:20:30,511.1015119,23.11530048,30.13945396,6,STGPS  
12:20:31,3139,534,F,FLIGHT,510,23.8335433,1.81E-213,3.30006847,186.8488779,294.1073333,152.3437348,126.5451184,10.8650886,242.0295801,25.25962123,116.1270022,331.3083086,163.6971501,12:20:31,510,23.11530048,30.13945396,2,STGPS  
12:20:32,3139,535,F,FLIGHT,508.8984881,27.08954223,1.45E-213,3.301135252,185.1189359,277.8236614,140.4349357,113.0044387,9.274785875,257.7333795,24.84193114,106.4379546,356.8758674,177.9913427,12:20:32,508.8984881,23.11530048,30.13945396,5,STGPS  
12:20:33,3139,536,F,FLIGHT,507.7969762,23.10440006,-2.34E-214,3.29912131,164.5597917,290.0258709,155.8531359,120.1409281,9.696022022,272.1391072,26.50716118,103.3162181,382.8071673,174.3566028,12:20:33,507.7969762,23.11530048,30.13945396,1,STGPS  
12:20:34,3139,537,F,FLIGHT,506.6954644,24.39380318,1.11E-214,3.298124662,190.4957747,274.2050436,143.7747091,123.8177245,10.72832187,240.6204337,26.86012582,116.2851807,382.1432516,185.3662329,12:20:34,506.6954644,23.11530048,30.13945396,2,STGPS  
12:20:35,3139,538,F,FLIGHT,505.5939525,24.36152114,-4.85E-215,3.301502866,162.5904717,258.06738,158.5835263,132.5692631,9.091394302,275.0710301,25.15965008,113.3971734,352.5140353,177.6406511,12:20:35,505.5939525,23.11530048,30.13945396,8,STGPS  
12:20:36,3139,539,F,FLIGHT,504.4924406,22.77538351,-2.89E-215,3.300122963,166.9749661,266.9927011,153.6335306,129.3360894,10.58125974,259.3980674,27.28797158,107.7418588,354.2106876,179.4234956,12:20:36,504.4924406,23.11530048,30.13945396,1,STGPS  
12:20:37,3139,540,F,FLIGHT,503.3909287,24.80863001,-1.54E-215,3.296984837,190.8957815,304.2389487,141.1122563,119.274571,9.587532839,232.607406,26.02816223,118.1788594,330.3729647,196.7211268,12:20:37,503.3909287,23.11530048,30.13945396,7,STGPS  
12:20:38,3139,541,F,FLIGHT,502.2894168,25.9622928,-1.03E-215,3.297171465,174.4852574,255.1495051,158.3064069,116.0970528,9.808925092,242.4160779,25.79944799,104.2701666,380.094119,188.897133,12:20:38,502.2894168,23.11530048,30.13945396,3,STGPS  
12:20:39,3139,542,F,FLIGHT,501.187905,22.78154517,1.11E-216,3.297200387,168.9469583,254.6873397,166.4287033,119.0101098,9.846722851,256.7198009,24.94351992,119.9164168,350.8338696,190.3220048,12:20:39,501.187905,23.11530048,30.13945396,3,STGPS  
12:20:40,3139,543,F,FLIGHT,500.0863931,25.97117716,-3.37E-217,3.298315991,190.5385826,283.852804,144.4777676,126.8103913,10.80062479,269.7455033,22.72105343,109.8486908,330.0686402,177.1497328,12:20:40,500.0863931,23.11530048,30.13945396,9,STGPS  
12:20:41,3139,544,F,FLIGHT,498.9848812,26.45688619,-1.06E-217,3.301900285,171.810011,305.7592862,161.9603196,125.5342841,9.203374222,267.1966779,23.47688492,120.7896331,336.4580254,195.2247822,12:20:41,498.9848812,23.11530048,30.13945396,7,STGPS  
12:20:42,3139,545,F,FLIGHT,497.8833693,24.38932674,-4.32E-219,3.299098573,195.8922416,280.8158101,147.8407454,130.916402,9.784602455,272.1342997,26.83119263,103.6692037,338.3858359,167.1651529,12:20:42,497.8833693,23.11530048,30.13945396,1,STGPS  
12:20:43,3139,546,F,FLIGHT,496.7818575,24.35697506,-3.15E-219,3.302892027,180.3028294,305.7717569,147.5418078,130.0004131,9.10661082,270.9791162,24.04019464,101.5746488,320.8280613,196.0876997,12:20:43,496.7818575,23.11530048,30.13945396,4,STGPS  
12:20:44,3139,547,F,FLIGHT,495.6803456,27.72383046,8.72E-220,3.297941843,169.8465964,253.7980044,164.2322068,123.4720733,10.2334871,249.2078121,24.26306836,114.6908158,379.4079833,183.2211336,12:20:44,495.6803456,23.11530048,30.13945396,0,STGPS  
12:20:45,3139,548,F,FLIGHT,494.5788337,25.63840178,-6.10E-220,3.298743791,191.5836469,301.263024,158.4417907,121.3226091,10.68908463,239.8800389,26.00233855,106.9813574,381.6815088,192.6023321,12:20:45,494.5788337,23.11530048,30.13945396,2,STGPS  
12:20:46,3139,549,F,FLIGHT,493.4773218,23.52650186,4.97E-220,3.300001364,195.5498733,267.4834355,140.1922044,124.8936889,9.852793051,272.3740026,27.2646806,108.2326287,341.4404805,178.7401811,12:20:46,493.4773218,23.11530048,30.13945396,5,STGPS  
12:20:47,3139,550,F,FLIGHT,492.3758099,25.17061554,3.98E-220,3.302716148,188.5843359,265.4235166,148.4442119,133.9176033,10.98774735,232.2340557,26.37033883,110.2979913,359.9501923,171.8266902,12:20:47,492.3758099,23.11530048,30.13945396,4,STGPS  
12:20:48,3139,551,F,FLIGHT,491.2742981,24.42234822,-1.77E-220,3.297452918,184.0306385,274.1975041,161.0748672,115.282977,9.277654636,231.0772811,26.07891657,108.3918442,344.5587462,178.637333,12:20:48,491.2742981,23.11530048,30.13945396,9,STGPS  
12:20:49,3139,552,F,FLIGHT,490.1727862,26.36087075,5.98E-221,3.302353331,192.5734603,260.0433581,155.1776296,123.8603333,10.13234729,272.5518114,24.50357979,104.5450623,330.9304376,172.6363776,12:20:49,490.1727862,23.11530048,30.13945396,7,STGPS  
12:20:50,3139,553,F,FLIGHT,489.0712743,26.9754446,7.44E-222,3.297112468,191.3333119,285.3852499,167.3042662,120.3715397,10.70105674,272.5385293,27.02984745,121.6536008,357.2107601,167.0120968,12:20:50,489.0712743,23.11530048,30.13945396,5,STGPS  
12:20:51,3139,554,F,FLIGHT,487.9697624,25.9369302,-6.53E-222,3.29758413,189.1473354,296.0528743,165.2771967,115.8537042,10.02243164,265.1424309,23.41711398,105.8014992,359.7581713,188.7703738,12:20:51,487.9697624,23.11530048,30.13945396,5,STGPS  
12:20:52,3139,555,F,FLIGHT,486.8682505,24.11476604,-5.49E-223,3.301571739,170.8261361,275.0622609,145.93413,110.7512874,9.526840184,254.6200035,25.74066856,118.2983346,351.6214621,177.7870367,12:20:52,486.8682505,23.11530048,30.13945396,8,STGPS  
12:20:53,3139,556,F,FLIGHT,485.7667387,23.83988373,4.65E-223,3.296754192,163.0221859,295.5342014,153.7037409,127.349686,9.806458741,269.0313795,25.33777336,104.5263755,331.6027231,197.2881645,12:20:53,485.7667387,23.11530048,30.13945396,9,STGPS  
12:20:54,3139,557,F,FLIGHT,484.6652268,24.16291715,3.43E-223,3.300535077,192.8335838,284.8726677,153.5888676,121.1834429,9.646669756,241.8675308,26.29695929,107.6055057,354.3324556,179.9517323,12:20:54,484.6652268,23.11530048,30.13945396,6,STGPS  
12:20:55,3139,558,F,FLIGHT,483.5637149,27.45695321,-5.50E-225,3.302546891,181.2624505,297.9464669,150.3706581,114.4357444,10.52674393,253.155593,22.99011113,112.80908,325.0624925,162.4736031,12:20:55,483.5637149,23.11530048,30.13945396,3,STGPS  
12:20:56,3139,559,F,FLIGHT,482.462203,26.28766525,3.14E-225,3.299676746,180.0186237,287.5278571,169.8692143,118.5725785,9.666910454,240.6418434,27.48758989,107.8888572,384.4078454,168.0332947,12:20:56,482.462203,23.11530048,30.13945396,9,STGPS  
12:20:57,3139,560,F,FLIGHT,481.3606911,23.62362334,-2.95E-225,3.299462168,179.3850488,286.5811596,143.7052403,131.767259,10.71223548,262.4748495,27.04569597,113.0653347,350.9391391,176.2236216,12:20:57,481.3606911,23.11530048,30.13945396,9,STGPS  
12:20:58,3139,561,F,FLIGHT,480.2591793,24.50091201,-1.54E-225,3.302294966,193.5971038,254.6312586,147.8585822,126.4118723,9.115916403,236.9675919,24.94276403,117.0687197,379.5716356,187.8204378,12:20:58,480.2591793,23.11530048,30.13945396,2,STGPS  
12:20:59,3139,562,F,FLIGHT,479.1576674,24.95783332,4.37E-226,3.302863848,173.6843348,299.7640881,154.5803764,112.7002515,9.156736012,271.4090981,27.11076649,110.6667784,379.6891276,188.8852428,12:20:59,479.1576674,23.11530048,30.13945396,8,STGPS  
12:21:00,3139,563,F,FLIGHT,478.0561555,25.43023106,1.79E-226,3.29698148,185.4276635,253.6237538,151.0702512,132.6044447,10.80933265,231.1365071,25.10531281,119.3571112,347.4601636,165.1468831,12:21:00,478.0561555,23.11530048,30.13945396,7,STGPS  
12:21:01,3139,564,F,FLIGHT,476.9546436,27.02075746,-5.72E-227,3.301227819,194.4060174,278.6054035,156.1643521,134.1025742,10.76444948,229.788862,25.60294122,106.8600727,362.1979666,183.0566495,12:21:01,476.9546436,23.11530048,30.13945396,5,STGPS  
12:21:02,3139,565,F,FLIGHT,475.8531317,27.72994782,5.07E-227,3.303169813,164.1740105,275.5544662,168.9086198,117.9970072,9.801314763,253.7007433,24.52164711,120.7084579,386.8318455,190.2217388,12:21:02,475.8531317,23.11530048,30.13945396,9,STGPS  
12:21:03,3139,566,F,FLIGHT,474.7516199,27.79457734,-3.38E-227,3.300689812,183.3171837,274.6340568,162.4449373,132.2283866,9.070461005,278.8514762,26.64379691,116.8763287,383.5411702,172.4486987,12:21:03,474.7516199,23.11530048,30.13945396,5,STGPS  
12:21:04,3139,567,F,FLIGHT,473.650108,24.94756399,-4.51E-228,3.298137021,175.8322018,276.4545155,164.1187005,123.0305259,10.33339259,229.6069202,22.98852675,115.4825926,375.2145917,185.8929977,12:21:04,473.650108,23.11530048,30.13945396,1,STGPS  
12:21:05,3139,568,F,FLIGHT,472.5485961,26.61940751,4.65E-229,3.300503914,164.2081564,307.220272,159.494212,122.6404523,9.728190977,267.4793911,23.5462195,116.1373355,343.8133675,196.653873,12:21:05,472.5485961,23.11530048,30.13945396,2,STGPS  
12:21:06,3139,569,F,FLIGHT,471.4470842,23.28441947,1.23E-230,3.300402654,188.0268762,275.3920755,156.6256272,126.0182261,9.334631471,270.4153782,22.73639023,117.6749171,380.5513444,197.6644767,12:21:06,471.4470842,23.11530048,30.13945396,3,STGPS  
12:21:07,3139,570,F,FLIGHT,470.3455724,26.04818063,2.67E-231,3.300727728,180.5840277,293.467742,154.7566487,122.9035384,10.80136236,279.4595577,27.42557609,117.8345905,374.2134268,176.1592795,12:21:07,470.3455724,23.11530048,30.13945396,9,STGPS  
12:21:08,3139,571,F,FLIGHT,469.2440605,23.27592808,-1.43E-231,3.302893407,185.1814848,286.5030838,151.1973759,129.471303,10.68892485,267.8985405,23.8000391,115.43196,327.8691647,166.6032122,12:21:08,469.2440605,23.11530048,30.13945396,2,STGPS  
12:21:09,3139,572,F,FLIGHT,468.1425486,26.5891599,5.21E-232,3.298639441,178.8842669,308.2199703,167.1032393,132.5570646,10.76138838,248.7270524,27.02445691,118.5625699,340.904521,184.2181736,12:21:09,468.1425486,23.11530048,30.13945396,4,STGPS  
12:21:10,3139,573,F,FLIGHT,467.0410367,24.29155876,3.14E-232,3.299169092,163.9030505,254.5083291,142.8547846,115.1591574,9.329791386,268.6722973,25.98450207,107.9021047,358.0091064,170.253226,12:21:10,467.0410367,23.11530048,30.13945396,5,STGPS  
12:21:11,3139,574,F,FLIGHT,465.9395248,25.79428272,2.35E-232,3.299590306,189.2452515,299.7351898,167.7534993,127.5372321,10.68714022,232.038637,24.19345779,109.3415386,331.4556183,173.8928405,12:21:11,465.9395248,23.11530048,30.13945396,9,STGPS  
12:21:12,3139,575,F,FLIGHT,464.838013,25.62249126,6.22E-233,3.302337589,197.2478472,308.7845756,162.7545927,135.1281637,10.24430327,239.4159778,26.89992796,116.0788284,321.9586771,163.6513731,12:21:12,464.838013,23.11530048,30.13945396,9,STGPS  
12:21:13,3139,576,F,FLIGHT,463.7365011,27.58889691,1.31E-233,3.302484527,166.0843848,267.871902,154.0441029,118.8607159,10.48528216,240.4130936,24.35883973,116.5608361,337.585838,176.8798718,12:21:13,463.7365011,23.11530048,30.13945396,5,STGPS  
12:21:14,3139,577,F,FLIGHT,462.6349892,27.71759548,1.24E-233,3.302660659,192.141083,278.9192519,143.0950092,128.9859742,10.15030462,249.0613944,24.34516843,116.6159975,370.1101876,173.8541708,12:21:14,462.6349892,23.11530048,30.13945396,7,STGPS  
12:21:15,3139,578,F,FLIGHT,461.5334773,26.74987689,9.64E-234,3.301521643,171.0097008,306.9308197,150.2577545,127.4753069,9.857688523,264.698255,26.03785723,109.5627228,331.2542691,163.1483745,12:21:15,461.5334773,23.11530048,30.13945396,0,STGPS  
12:21:16,3139,579,F,FLIGHT,460.4319654,26.67875784,2.04E-235,3.298412511,186.3386562,267.3475462,156.6496608,113.4215593,9.058596788,232.3730497,25.99575254,109.3222062,387.9610973,188.5696031,12:21:16,460.4319654,23.11530048,30.13945396,2,STGPS  
12:21:17,3139,580,F,FLIGHT,459.3304536,25.70452521,-1.33E-235,3.299605708,193.1526872,261.0306451,141.526983,116.4994534,10.50877909,239.9240206,26.84016499,108.4942877,323.3682609,172.281556,12:21:17,459.3304536,23.11530048,30.13945396,6,STGPS  
12:21:18,3139,581,F,FLIGHT,458.2289417,26.19359109,-4.08E-236,3.301514632,182.5678695,278.6729997,157.7854527,125.1774288,10.39327005,268.9201908,23.79295331,120.9548876,330.319514,192.6990061,12:21:18,458.2289417,23.11530048,30.13945396,4,STGPS  
12:21:19,3139,582,F,FLIGHT,457.1274298,24.82557165,-4.72E-237,3.301048484,192.5872111,290.2433122,144.5810542,111.9027652,9.504437247,278.8237329,26.39280817,113.04405,336.4920826,185.9973385,12:21:19,457.1274298,23.11530048,30.13945396,2,STGPS  
12:21:20,3139,583,F,FLIGHT,456.0259179,24.32746115,1.95E-237,3.300958077,162.0261003,294.1252281,144.8880078,116.2688,9.278175223,250.9908852,25.12795398,122.000367,352.0338149,180.8349898,12:21:20,456.0259179,23.11530048,30.13945396,2,STGPS  
12:21:21,3139,584,F,FLIGHT,454.924406,24.44197966,1.25E-237,3.301153627,188.8995694,253.6002226,165.3701937,134.1941806,9.547748954,230.6756203,23.43343228,114.3800574,363.1345188,171.7047538,12:21:21,454.924406,23.11530048,30.13945396,4,STGPS  
12:21:22,3139,585,F,FLIGHT,453.8228942,25.67159587,-8.15E-238,3.303283191,185.3474132,287.9753923,148.1428227,128.7045438,10.56601734,266.0921441,26.93292014,113.1174255,321.4974082,182.2640721,12:21:22,453.8228942,23.11530048,30.13945396,6,STGPS  
12:21:23,3139,586,F,FLIGHT,452.7213823,25.12142318,-8.00E-238,3.298135715,166.0848397,268.9412236,158.2454973,123.9678843,9.454136983,232.4856306,24.70506747,109.5914179,330.682057,188.4728515,12:21:23,452.7213823,23.11530048,30.13945396,1,STGPS  
12:21:24,3139,587,F,FLIGHT,451.6198704,26.52980249,-3.56E-238,3.298455775,162.8958599,306.581071,145.204578,126.3763578,9.628623727,271.7134776,26.56800271,102.9392508,330.1484661,193.9228433,12:21:24,451.6198704,23.11530048,30.13945396,0,STGPS  
12:21:25,3139,588,F,FLIGHT,450.5183585,27.8239831,-3.39E-238,3.302968544,193.7718243,307.0160609,151.0927208,133.2008872,9.241518952,254.2815015,24.82119494,121.35893,328.4852186,179.2898031,12:21:25,450.5183585,23.11530048,30.13945396,4,STGPS  
12:21:26,3139,589,F,FLIGHT,449.4168467,27.05837685,5.47E-239,3.297322557,190.961826,283.5206391,143.9577084,116.025342,10.78659661,241.7982099,26.98793119,114.1727139,347.7865647,181.1420736,12:21:26,449.4168467,23.11530048,30.13945396,2,STGPS  
12:21:27,3139,590,F,FLIGHT,448.3153348,27.56077885,3.40E-239,3.299810084,193.5979687,286.2873319,155.5691352,115.3617657,9.513318623,233.0801181,22.79310809,117.8792208,319.173886,175.8149423,12:21:27,448.3153348,23.11530048,30.13945396,3,STGPS  
12:21:28,3139,591,F,FLIGHT,447.2138229,27.38194639,-3.29E-239,3.30009877,185.9388388,265.9745113,169.3609939,130.4873101,10.83083152,246.2919476,27.43538755,109.0711903,385.0118002,192.6162561,12:21:28,447.2138229,23.11530048,30.13945396,1,STGPS  
12:21:29,3139,592,F,FLIGHT,446.112311,26.17374916,3.25E-239,3.302954393,181.4701591,283.9630876,157.5898468,111.2193056,10.81427722,255.3611918,23.31139871,113.4763325,385.663463,192.9203596,12:21:29,446.112311,23.11530048,30.13945396,6,STGPS  
12:21:30,3139,593,F,FLIGHT,445.0107991,26.92017564,-1.84E-239,3.302492744,180.7487109,291.0085528,144.789298,118.8377155,9.466752118,237.0407936,24.91694924,105.970955,323.8467824,177.0536359,12:21:30,445.0107991,23.11530048,30.13945396,4,STGPS  
12:21:31,3139,594,F,FLIGHT,443.9092873,27.48744011,3.22E-240,3.29822985,182.9591501,304.6790783,147.8347516,125.519898,9.387443995,266.8810523,27.23274693,119.0704624,341.1380167,195.4294296,12:21:31,443.9092873,23.11530048,30.13945396,1,STGPS  
12:21:32,3139,595,F,FLIGHT,442.8077754,24.5103128,2.20E-240,3.298633359,174.4714718,256.5540397,158.6760453,114.2280299,10.40550206,277.2087181,24.29959662,110.1412584,330.0911364,182.7419805,12:21:32,442.8077754,23.11530048,30.13945396,2,STGPS  
12:21:33,3139,596,F,FLIGHT,441.7062635,24.84134293,-2.03E-241,3.298147036,177.1654769,283.6241349,156.2059266,127.606763,9.939258653,278.3264688,22.61037359,105.9688867,368.6309015,183.3641617,12:21:33,441.7062635,23.11530048,30.13945396,3,STGPS  
12:21:34,3139,597,F,FLIGHT,440.6047516,25.48784306,-1.95E-241,3.302221987,163.3908321,256.5766552,147.3504908,131.1153133,10.87780314,260.6379714,26.84635925,121.6076936,368.4885051,164.3260094,12:21:34,440.6047516,23.11530048,30.13945396,6,STGPS  
12:21:35,3139,598,F,FLIGHT,439.5032397,25.69563688,-1.33E-241,3.30299989,186.3936349,295.8915922,150.2628041,131.2415139,10.16059469,277.6777826,23.13392985,115.2108063,375.0135672,178.0935145,12:21:35,439.5032397,23.11530048,30.13945396,3,STGPS  
12:21:36,3139,599,F,FLIGHT,438.4017279,23.40653953,2.16E-242,3.302909262,177.7056799,267.1075452,165.3722565,123.826992,9.011096268,269.4015247,26.40771466,119.3396787,378.3805376,179.135037,12:21:36,438.4017279,23.11530048,30.13945396,3,STGPS  
12:21:37,3139,600,F,FLIGHT,437.300216,27.14048099,1.85E-242,3.298045621,190.5546813,287.7026022,157.783627,114.6958565,9.429027443,246.8307768,27.15927469,112.6474678,359.7088939,181.9790677,12:21:37,437.300216,23.11530048,30.13945396,7,STGPS  
12:21:38,3139,601,F,FLIGHT,436.1987041,24.50658389,-3.10E-243,3.303158949,167.3249613,295.2559428,168.4685807,125.1690458,10.02774038,248.4176692,27.21802397,100.7035192,362.1133612,190.4670312,12:21:38,436.1987041,23.11530048,30.13945396,4,STGPS  
12:21:39,3139,602,F,FLIGHT,435.0971922,23.98111312,-1.51E-243,3.297843972,183.8260028,299.1003779,160.8693709,120.366379,9.732874317,252.1296591,26.32902704,110.5728333,345.4521387,183.6507507,12:21:39,435.0971922,23.11530048,30.13945396,2,STGPS  
12:21:40,3139,603,F,FLIGHT,433.9956803,24.13869894,-7.53E-244,3.302380869,183.8655071,280.5454301,166.3631458,121.8964811,9.959310182,277.2750586,27.02216594,106.0445165,378.4292065,185.447088,12:21:40,433.9956803,23.11530048,30.13945396,0,STGPS  
12:21:41,3139,604,F,FLIGHT,432.8941685,25.62771008,-7.20E-244,3.297732389,197.3158652,270.4740633,160.1260805,132.7343143,10.68162704,238.8308727,23.26477538,116.627566,360.752292,187.3291541,12:21:41,432.8941685,23.11530048,30.13945396,0,STGPS  
12:21:42,3139,605,F,FLIGHT,431.7926566,27.18695081,4.74E-244,3.302578942,178.3722728,293.6093815,164.1602815,115.2319393,9.024961327,254.3657493,25.34423747,116.9778808,354.9015671,182.8212905,12:21:42,431.7926566,23.11530048,30.13945396,6,STGPS  
12:21:43,3139,606,F,FLIGHT,430.6911447,24.80466683,4.16E-244,3.300150417,188.8263258,295.3149287,145.8307643,111.928646,9.462053239,247.8733365,26.71059169,111.1785775,370.7774116,169.9183074,12:21:43,430.6911447,23.11530048,30.13945396,4,STGPS  
